data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,agesq,agecube,educsq,educcube,u74,u75,educ_re74,re74sq,re75sq,hisp_u74
CPS1,0,32,8,0,0,0,1,7186.5908,6149.7578,8414.1748,1024,32768,64,512,0,0,57492.727,51647088,37819520,0
CPS1,0,34,14,0,0,1,0,25862.32,25243.551,25564.67,1156,39304,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,26,18,0,0,1,0,20971.99,21883.109,25564.67,676,17576,324,5832,0,0,377495.81,439824384,478870464,0
CPS1,0,21,13,0,0,0,0,8638.4072,8176.4028,6753.21,441,9261,169,2197,0,0,112299.3,74622080,66853564,0
CPS1,0,39,8,0,1,0,1,13499.35,16383.24,16461.869,1521,59319,64,512,0,0,107994.8,182232432,268410560,0
CPS1,0,17,8,1,0,0,1,0,451.16129,0,289,4913,64,512,1,0,0,0,203546.5,0
CPS1,0,22,11,0,1,1,1,17466.859,17779.689,14438.87,484,10648,121,1331,0,0,192135.45,305091168,316117344,0
CPS1,0,21,12,0,1,0,0,0,0,0,441,9261,144,1728,1,1,0,0,0,1
CPS1,0,44,9,0,1,1,1,15390.04,14886.53,12634.56,1936,85184,81,729,0,0,138510.36,236853328,221608784,0
CPS1,0,26,10,0,1,1,1,17125.949,17446.689,13518.24,676,17576,100,1000,0,0,171259.5,293298144,304386976,0
CPS1,0,54,4,0,1,1,1,13350.44,13180.35,13741.38,2916,157464,16,64,0,0,53401.762,178234256,173721616,0
CPS1,0,42,12,0,1,1,0,21663.609,22013.811,19941.92,1764,74088,144,1728,0,0,259963.31,469311968,484607840,0
CPS1,0,25,12,0,0,0,0,8105.4868,11869.84,6170.9858,625,15625,144,1728,0,0,97265.844,65698916,140893104,0
CPS1,0,20,13,0,0,0,0,317.40121,214.8387,0,400,8000,169,2197,0,0,4126.2158,100743.53,46155.668,0
CPS1,0,44,11,0,0,1,1,25862.32,25243.551,25564.67,1936,85184,121,1331,0,0,284485.53,668859584,637236864,0
CPS1,0,33,12,0,0,1,0,25862.32,25243.551,25564.67,1089,35937,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,40,12,0,0,1,0,25862.32,14494.45,25564.67,1600,64000,144,1728,0,0,310347.84,668859584,210089088,0
CPS1,0,25,16,0,0,1,0,21048.4,22916.131,23574.17,625,15625,256,4096,0,0,336774.41,443035168,525149056,0
CPS1,0,33,12,0,0,0,0,12694.09,13046.08,11264.71,1089,35937,144,1728,0,0,152329.08,161139920,170200208,0
CPS1,0,52,13,1,0,0,0,19827.779,19668.48,18437.59,2704,140608,169,2197,0,0,257761.13,393140832,386849120,0
CPS1,0,54,14,0,0,1,0,24686.76,25243.551,25564.67,2916,157464,196,2744,0,0,345614.63,609436096,637236864,0
CPS1,0,27,15,0,0,0,0,19200.811,19303.26,18207.07,729,19683,225,3375,0,0,288012.16,368671136,372615840,0
CPS1,0,51,10,0,0,1,1,7488.3179,7888.1611,6148.8198,2601,132651,100,1000,0,0,74883.18,56074904,62223088,0
CPS1,0,42,12,0,0,1,0,6502.8071,15241.02,15468.84,1764,74088,144,1728,0,0,78033.688,42286500,232288672,0
CPS1,0,50,10,0,0,1,1,25862.32,25243.551,25564.67,2500,125000,100,1000,0,0,258623.2,668859584,637236864,0
CPS1,0,47,10,0,0,1,1,15282.28,13964.52,9043.6865,2209,103823,100,1000,0,0,152822.8,233548096,195007808,0
CPS1,0,28,12,0,0,1,0,24224.369,11019.44,20055.711,784,21952,144,1728,0,0,290692.44,586820032,121428064,0
CPS1,0,33,12,0,0,1,0,25862.32,25243.551,25564.67,1089,35937,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,33,13,0,0,1,0,21146.369,18732.15,22254.561,1089,35937,169,2197,0,0,274902.81,447168928,350893472,0
CPS1,0,55,16,0,0,1,0,25862.32,24627.68,25564.67,3025,166375,256,4096,0,0,413797.13,668859584,606522624,0
CPS1,0,38,12,0,0,1,0,25862.32,25243.551,25564.67,1444,54872,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,39,16,0,0,1,0,25862.32,25243.551,25564.67,1521,59319,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,27,17,0,0,1,0,25862.32,25243.551,25564.67,729,19683,289,4913,0,0,439659.44,668859584,637236864,0
CPS1,0,16,9,0,0,0,1,378.13849,467.2742,4306.0952,256,4096,81,729,0,0,3403.2463,142988.72,218345.17,0
CPS1,0,35,12,0,0,1,0,6645.833,3331.79,0,1225,42875,144,1728,0,0,79750,44167096,11100825,0
CPS1,0,35,12,0,0,1,0,22421.85,21093.58,23590.43,1225,42875,144,1728,0,0,269062.19,502739328,444939136,0
CPS1,0,45,12,0,0,1,0,25862.32,25243.551,0,2025,91125,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,51,11,0,0,1,1,18270.16,21637.84,20267.02,2601,132651,121,1331,0,0,200971.77,333798752,468196128,0
CPS1,0,27,16,0,0,0,0,11316.73,1761.677,5532.6079,729,19683,256,4096,0,0,181067.69,128068392,3103505.8,0
CPS1,0,28,14,0,0,1,0,0,0,18719.84,784,21952,196,2744,1,1,0,0,0,0
CPS1,0,35,18,0,0,1,0,25862.32,25243.551,25564.67,1225,42875,324,5832,0,0,465521.75,668859584,637236864,0
CPS1,0,39,10,0,0,1,1,18534.66,0,21496.49,1521,59319,100,1000,0,1,185346.59,343533632,0,0
CPS1,0,33,12,0,0,0,0,25862.32,25243.551,25564.67,1089,35937,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,52,16,0,0,1,0,25862.32,25241.76,12429.16,2704,140608,256,4096,0,0,413797.13,668859584,637146432,0
CPS1,0,22,13,0,0,0,0,5023.5601,6819.3389,13943.83,484,10648,169,2197,0,0,65306.281,25236156,46503384,0
CPS1,0,25,12,0,0,1,0,20070.73,11117.9,19003.561,625,15625,144,1728,0,0,240848.77,402834208,123607712,0
CPS1,0,28,16,0,0,1,0,25013.961,22710.24,0,784,21952,256,4096,0,0,400223.38,625698240,515755008,0
CPS1,0,27,16,0,0,1,0,16888.881,16200.63,17295.311,729,19683,256,4096,0,0,270222.09,285234304,262460416,0
CPS1,0,30,13,0,0,0,0,8362.1514,7990.21,8590.0254,900,27000,169,2197,0,0,108707.97,69925576,63843456,0
CPS1,0,28,15,0,0,0,0,9672.9004,8085.0972,14348.73,784,21952,225,3375,0,0,145093.5,93565000,65368796,0
CPS1,0,24,12,0,0,1,0,19083.26,18270.24,22261.949,576,13824,144,1728,0,0,228999.13,364170816,333801664,0
CPS1,0,29,11,1,0,0,1,14743.48,14954.56,13714.78,841,24389,121,1331,0,0,162178.28,217370224,223638848,0
CPS1,0,49,7,1,0,0,1,16444.131,16028.76,15965.36,2401,117649,49,343,0,0,115108.91,270409440,256921136,0
CPS1,0,22,12,0,0,1,0,13352.4,14358.39,17051.49,484,10648,144,1728,0,0,160228.81,178286592,206163360,0
CPS1,0,30,16,0,0,1,0,25862.32,25243.551,25564.67,900,27000,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,45,12,0,0,1,0,24185.189,25243.551,0,2025,91125,144,1728,0,0,290222.28,584923392,637236864,0
CPS1,0,44,12,0,0,1,0,24669.131,24418.211,25564.67,1936,85184,144,1728,0,0,296029.56,608566016,596249024,0
CPS1,0,21,12,0,0,0,0,11465.63,1953.2419,25564.67,441,9261,144,1728,0,0,137587.56,131460672,3815154,0
CPS1,0,26,13,0,0,1,0,11661.56,4142.8062,18650.391,676,17576,169,2197,0,0,151600.28,135991968,17162842,0
CPS1,0,25,16,0,0,1,0,18822.68,20112.48,20986.67,625,15625,256,4096,0,0,301162.88,354293280,404511872,0
CPS1,0,45,8,0,0,1,1,16883,15316.21,17010.109,2025,91125,64,512,0,0,135064,285035680,234586288,0
CPS1,0,19,9,0,0,0,1,3311.1609,10525.31,1693.475,361,6859,81,729,0,0,29800.447,10963786,110782144,0
CPS1,0,55,9,0,0,1,1,12609.84,12349.65,12201.59,3025,166375,81,729,0,0,113488.56,159008064,152513872,0
CPS1,0,22,12,0,0,1,0,12423.71,13035.34,17482.98,484,10648,144,1728,0,0,149084.52,154348576,169920080,0
CPS1,0,37,18,0,0,1,0,0,16735.939,25564.67,1369,50653,324,5832,1,0,0,0,280091680,0
CPS1,0,38,12,0,0,1,0,25862.32,25243.551,25298.68,1444,54872,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,29,13,0,0,1,0,17962.561,11590.55,2639.22,841,24389,169,2197,0,0,233513.28,322653568,134340848,0
CPS1,0,43,8,0,0,1,1,21044.48,25243.551,1301.877,1849,79507,64,512,0,0,168355.84,442870144,637236864,0
CPS1,0,51,10,0,0,1,1,25862.32,19817.08,4.4331799,2601,132651,100,1000,0,0,258623.2,668859584,392716672,0
CPS1,0,25,14,0,0,1,0,11769.32,11624.56,13903.93,625,15625,196,2744,0,0,164770.48,138516896,135130384,0
CPS1,0,52,12,0,0,1,0,20776.07,20808.92,10394.33,2704,140608,144,1728,0,0,249312.84,431645088,433011136,0
CPS1,0,26,14,0,0,1,0,22886.199,24523.84,25564.67,676,17576,196,2744,0,0,320406.78,523778112,601418752,0
CPS1,0,37,18,0,0,1,0,25862.32,25243.551,25564.67,1369,50653,324,5832,0,0,465521.75,668859584,637236864,0
CPS1,0,36,12,0,0,1,0,25862.32,25243.551,25564.67,1296,46656,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,27,14,0,0,1,0,6395.0469,18513.73,21258.57,729,19683,196,2744,0,0,89530.656,40896624,342758208,0
CPS1,0,21,11,0,0,1,1,20817.211,25243.551,25564.67,441,9261,121,1331,0,0,228989.31,433356256,637236864,0
CPS1,0,44,12,0,0,1,0,22686.35,0,19081.881,1936,85184,144,1728,0,1,272236.19,514670464,0,0
CPS1,0,49,17,0,0,1,0,25862.32,25243.551,25564.67,2401,117649,289,4913,0,0,439659.44,668859584,637236864,0
CPS1,0,32,0,0,0,0,1,4559.2139,3976.3059,7246.771,1024,32768,0,0,0,0,0,20786432,15811009,0
CPS1,0,23,12,0,0,1,0,16593.029,17622.15,22872.25,529,12167,144,1728,0,0,199116.34,275328608,310540192,0
CPS1,0,46,12,0,0,1,0,18636.551,18214.74,20485.721,2116,97336,144,1728,0,0,223638.61,347321024,331776768,0
CPS1,0,17,10,0,0,0,1,0,1536.097,19808.92,289,4913,100,1000,1,0,0,0,2359594.3,0
CPS1,0,26,12,0,0,1,0,19067.58,24849.68,22545.67,676,17576,144,1728,0,0,228810.97,363572608,617506560,0
CPS1,0,27,12,0,0,1,0,19637.73,8178.1938,25564.67,729,19683,144,1728,0,0,235652.77,385640448,66882856,0
CPS1,0,30,15,0,0,1,0,23871.711,25243.551,25564.67,900,27000,225,3375,0,0,358075.66,569858560,637236864,0
CPS1,0,23,12,0,0,0,0,23826.641,24942.77,25523.289,529,12167,144,1728,0,0,285919.69,567708800,622141760,0
CPS1,0,22,12,0,0,1,0,13540.49,21766.74,25564.67,484,10648,144,1728,0,0,162485.88,183344880,473790976,0
CPS1,0,30,18,0,0,1,0,23127.189,23580.34,25564.67,900,27000,324,5832,0,0,416289.41,534866880,556032448,0
CPS1,0,32,14,0,0,1,0,20145.18,15941.03,25564.67,1024,32768,196,2744,0,0,282032.5,405828256,254116448,0
CPS1,0,27,14,0,0,0,0,15576.17,24706.449,25564.67,729,19683,196,2744,0,0,218066.38,242617072,610408640,0
CPS1,0,18,12,0,0,0,0,4729.6699,3328.21,12602.05,324,5832,144,1728,0,0,56756.039,22369778,11076982,0
CPS1,0,33,18,0,0,0,0,0,0,25564.67,1089,35937,324,5832,1,1,0,0,0,0
CPS1,0,22,11,0,0,0,1,5325.2871,1061.661,0,484,10648,121,1331,0,0,58578.156,28358682,1127124.1,0
CPS1,0,23,16,0,0,0,0,2358.957,0,3270.209,529,12167,256,4096,0,1,37743.313,5564678.5,0,0
CPS1,0,51,10,0,0,1,1,19030.359,17532.631,0,2601,132651,100,1000,0,0,190303.59,362154592,307393152,0
CPS1,0,21,15,0,0,0,0,2470.635,5116.7422,10890.84,441,9261,225,3375,0,0,37059.523,6104037.5,26181050,0
CPS1,0,18,12,0,0,0,0,9065.5273,9338.3232,7972.335,324,5832,144,1728,0,0,108786.33,82183784,87204280,0
CPS1,0,53,10,0,0,1,1,0,0,0,2809,148877,100,1000,1,1,0,0,0,0
CPS1,0,21,12,0,0,0,0,4055.6819,1867.306,0,441,9261,144,1728,0,0,48668.184,16448556,3486831.8,0
CPS1,0,32,16,0,0,1,0,22525.689,22712.029,25564.67,1024,32768,256,4096,0,0,360411.03,507406688,515836288,0
CPS1,0,41,12,0,0,1,0,25862.32,24745.84,25564.67,1681,68921,144,1728,0,0,310347.84,668859584,612356608,0
CPS1,0,48,12,0,0,0,0,25862.32,25243.551,25564.67,2304,110592,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,25,18,0,0,0,0,2351.1201,211.2581,25564.67,625,15625,324,5832,0,0,42320.164,5527766,44629.984,0
CPS1,0,23,16,0,0,0,0,913.01831,8675.9033,14265.97,529,12167,256,4096,0,0,14608.293,833602.44,75271296,0
CPS1,0,30,12,0,0,1,0,0,0,0,900,27000,144,1728,1,1,0,0,0,0
CPS1,0,22,12,0,0,1,0,1806.444,7114.7422,0,484,10648,144,1728,0,0,21677.328,3263239.8,50619556,0
CPS1,0,44,10,0,0,1,1,5940.4971,2739.1941,2167.825,1936,85184,100,1000,0,0,59404.969,35289504,7503184.5,0
CPS1,0,17,11,0,0,0,1,2447.124,3267.3391,7942.7798,289,4913,121,1331,0,0,26918.363,5988416,10675505,0
CPS1,0,23,12,0,0,0,0,331.11609,0,594.04608,529,12167,144,1728,0,1,3973.3931,109637.87,0,0
CPS1,0,47,8,0,0,1,1,25168.74,22651.16,24401.699,2209,103823,64,512,0,0,201349.92,633465472,513075072,0
CPS1,0,54,12,0,0,1,0,0,0,0,2916,157464,144,1728,1,1,0,0,0,0
CPS1,0,49,8,0,0,1,1,11408.81,3709.5481,19136.561,2401,117649,64,512,0,0,91270.477,130160936,13760747,0
CPS1,0,36,18,0,0,1,0,23742.4,25243.551,25564.67,1296,46656,324,5832,0,0,427363.22,563701568,637236864,0
CPS1,0,33,14,0,0,1,0,24951.26,23277.77,25564.67,1089,35937,196,2744,0,0,349317.63,622565376,541854528,0
CPS1,0,43,15,0,0,1,0,19386.949,25207.74,22579.66,1849,79507,225,3375,0,0,290804.25,375853792,635430144,0
CPS1,0,37,10,0,0,0,1,17235.67,18397.35,0,1369,50653,100,1000,0,0,172356.7,297068320,338462464,0
CPS1,0,48,12,0,0,0,0,16536.211,16605.24,16713.09,2304,110592,144,1728,0,0,198434.53,273446272,275734016,0
CPS1,0,54,12,0,0,0,0,0,0,0,2916,157464,144,1728,1,1,0,0,0,0
CPS1,0,28,16,0,0,0,0,92.085541,0,626.55609,784,21952,256,4096,0,1,1473.3687,8479.7471,0,0
CPS1,0,35,3,0,0,1,1,19620.1,20361.34,15347.67,1225,42875,9,27,0,0,58860.297,384948320,414584160,0
CPS1,0,55,12,0,0,1,0,14696.46,3134.855,0,3025,166375,144,1728,0,0,176357.52,215985936,9827316,0
CPS1,0,53,7,0,0,1,1,22308.211,21521.471,10159.37,2809,148877,49,343,0,0,156157.47,497656288,463173696,0
CPS1,0,25,12,0,0,1,0,19888.52,17756.42,14422.61,625,15625,144,1728,0,0,238662.23,395553216,315290464,0
CPS1,0,30,8,0,0,1,1,18691.41,15543.58,22984.561,900,27000,64,512,0,0,149531.28,349368800,241602880,0
CPS1,0,44,5,0,0,0,1,12764.62,9442.1611,6224.1841,1936,85184,25,125,0,0,63823.102,162935520,89154408,0
CPS1,0,44,6,0,0,1,1,25862.32,15217.74,25564.67,1936,85184,36,216,0,0,155173.92,668859584,231579616,0
CPS1,0,20,10,0,0,0,1,3814.6919,5234.9028,5021.3149,400,8000,100,1000,0,0,38146.918,14551874,27404208,0
CPS1,0,49,9,0,0,1,1,17147.5,12747.1,12683.33,2401,117649,81,729,0,0,154327.5,294036768,162488544,0
CPS1,0,55,8,0,0,1,1,5619.1768,5449.7422,23559.391,3025,166375,64,512,0,0,44953.414,31575148,29699690,0
CPS1,0,51,16,0,0,1,0,25862.32,25243.551,25564.67,2601,132651,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,24,16,0,0,0,0,9692.4932,16012.65,7326.5679,576,13824,256,4096,0,0,155079.89,93944424,256404976,0
CPS1,0,54,10,0,0,1,1,25055.1,25243.551,22154.08,2916,157464,100,1000,0,0,250551,627758016,637236864,0
CPS1,0,32,16,1,0,0,0,17135.75,1031.226,0,1024,32768,256,4096,0,0,274172,293633920,1063427,0
CPS1,0,19,4,0,1,1,1,2298.22,1786.7419,11607.54,361,6859,16,64,0,0,9192.8799,5281815,3192446.8,0
CPS1,0,36,18,0,0,0,0,0,0,0,1296,46656,324,5832,1,1,0,0,0,0
CPS1,0,55,10,0,0,1,1,0,0,0,3025,166375,100,1000,1,1,0,0,0,0
CPS1,0,25,12,0,0,1,0,8679.5518,17666.9,17465.25,625,15625,144,1728,0,0,104154.63,75334616,312119360,0
CPS1,0,26,18,0,0,1,0,0,8414.5156,22867.82,676,17576,324,5832,1,0,0,0,70804072,0
CPS1,0,19,13,0,0,0,0,5060.7861,5182.9839,16382.08,361,6859,169,2197,0,0,65790.219,25611556,26863322,0
CPS1,0,52,11,0,0,1,1,25862.32,25243.551,23290.449,2704,140608,121,1331,0,0,284485.53,668859584,637236864,0
CPS1,0,19,12,0,0,0,0,4335.8569,4687.0649,21407.82,361,6859,144,1728,0,0,52030.281,18799656,21968578,0
CPS1,0,17,11,0,0,0,1,43.10387,0,14911.74,289,4913,121,1331,0,1,474.14258,1857.9436,0,0
CPS1,0,23,10,0,0,1,1,10595.71,1462.694,11861.71,529,12167,100,1000,0,0,105957.1,112269072,2139473.8,0
CPS1,0,44,12,0,0,1,0,25862.32,25243.551,25564.67,1936,85184,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,28,12,0,0,1,0,13095.74,4998.5811,9376.1748,784,21952,144,1728,0,0,157148.88,171498416,24985812,0
CPS1,0,49,8,0,0,1,1,17911.619,23684.18,9464.8389,2401,117649,64,512,0,0,143292.95,320826112,560940352,0
CPS1,0,54,10,0,0,1,1,14522.09,8738.5654,8486.584,2916,157464,100,1000,0,0,145220.91,210891088,76362528,0
CPS1,0,22,11,0,0,0,1,5656.4028,0,3895.2871,484,10648,121,1331,0,1,62220.43,31994892,0,0
CPS1,0,33,13,0,0,1,0,25862.32,25243.551,25564.67,1089,35937,169,2197,0,0,336210.16,668859584,637236864,0
CPS1,0,40,12,0,0,0,0,20468.461,6205.2578,22680.15,1600,64000,144,1728,0,0,245621.53,418957888,38505224,0
CPS1,0,47,12,0,0,1,0,25862.32,20522.471,24505.141,2209,103823,144,1728,0,0,310347.84,668859584,421171808,0
CPS1,0,21,12,0,0,0,0,9792.415,2169.8711,14998.92,441,9261,144,1728,0,0,117508.98,95891392,4708340.5,0
CPS1,0,17,10,0,0,0,1,0,0,1384.63,289,4913,100,1000,1,1,0,0,0,0
CPS1,0,16,9,0,0,0,1,0,1346.323,6705.9229,256,4096,81,729,1,0,0,0,1812585.6,0
CPS1,0,40,12,0,0,1,0,15435.1,12927.92,13061.63,1600,64000,144,1728,0,0,185221.19,238242304,167131120,0
CPS1,0,36,12,0,0,1,0,25241.23,25243.551,25564.67,1296,46656,144,1728,0,0,302894.75,637119744,637236864,0
CPS1,0,51,12,0,0,1,0,25862.32,25243.551,25564.67,2601,132651,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,46,9,0,0,1,1,25062.939,25166.561,25097.711,2116,97336,81,729,0,0,225566.45,628150912,633355776,0
CPS1,0,33,18,0,0,1,0,23421.08,25243.551,18505.57,1089,35937,324,5832,0,0,421579.44,548547008,637236864,0
CPS1,0,28,13,0,0,1,0,24771.01,21333.48,14323.6,784,21952,169,2197,0,0,322023.13,613602944,455117376,0
CPS1,0,27,11,0,0,1,1,14267.38,12829.45,18693.24,729,19683,121,1331,0,0,156941.17,203558128,164594800,0
CPS1,0,33,12,0,0,0,0,25862.32,25243.551,21944.24,1089,35937,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,26,12,0,0,1,0,16822.26,19978.211,20015.811,676,17576,144,1728,0,0,201867.13,282988416,399128928,0
CPS1,0,24,12,0,0,1,0,16103.21,8922.9678,16470.74,576,13824,144,1728,0,0,193238.52,259313376,79619352,0
CPS1,0,28,8,0,0,1,1,16450,18300.68,23494.369,784,21952,64,512,0,0,131600,270602496,334914880,0
CPS1,0,36,12,0,0,1,0,23912.85,23274.189,25378.48,1296,46656,144,1728,0,0,286954.19,571824384,541687872,0
CPS1,0,42,12,0,0,1,0,21473.561,22060.35,23426.4,1764,74088,144,1728,0,0,257682.72,461113792,486659040,0
CPS1,0,16,10,0,0,0,1,0,0,1399.407,256,4096,100,1000,1,1,0,0,0,0
CPS1,0,53,14,0,0,1,0,22995.91,16304.47,0,2809,148877,196,2744,0,0,321942.75,528811872,265835728,0
CPS1,0,52,10,0,0,1,1,17329.711,16193.47,20247.811,2704,140608,100,1000,0,0,173297.11,300318880,262228464,0
CPS1,0,22,12,0,0,0,0,0,0,0,484,10648,144,1728,1,1,0,0,0,0
CPS1,0,55,14,0,0,1,0,25862.32,25243.551,25564.67,3025,166375,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,26,14,0,0,1,0,9927.6055,13396.98,10757.85,676,17576,196,2744,0,0,138986.47,98557352,179479088,0
CPS1,0,38,12,0,0,1,0,2400.1021,0,0,1444,54872,144,1728,0,1,28801.225,5760490,0,0
CPS1,0,43,12,0,0,1,0,14328.12,3453.532,18781.9,1849,79507,144,1728,0,0,171937.44,205295024,11926883,0
CPS1,0,55,7,0,0,1,1,18660.061,16768.16,19438.02,3025,166375,49,343,0,0,130620.42,348197856,281171200,0
CPS1,0,49,10,0,0,1,1,24083.311,22758.58,25232.18,2401,117649,100,1000,0,0,240833.11,580005824,517952960,0
CPS1,0,20,12,0,0,0,0,9578.8555,15727.98,18666.641,400,8000,144,1728,0,0,114946.27,91754472,247369376,0
CPS1,0,18,10,0,0,0,1,0,0,6478.353,324,5832,100,1000,1,1,0,0,0,0
CPS1,0,31,16,0,0,1,0,25862.32,25243.551,25564.67,961,29791,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,54,18,0,0,1,0,25862.32,25243.551,25564.67,2916,157464,324,5832,0,0,465521.75,668859584,637236864,0
CPS1,0,28,12,0,0,1,0,20676.141,4072.9839,17289.4,784,21952,144,1728,0,0,248113.69,427502784,16589198,0
CPS1,0,24,12,0,0,1,0,18979.42,20959.311,17657.35,576,13824,144,1728,0,0,227753.03,360218368,439292704,0
CPS1,0,21,8,0,0,0,1,18432.779,6778.1611,9376.1748,441,9261,64,512,0,0,147462.23,339767360,45943468,0
CPS1,0,39,8,0,0,1,1,24163.641,20937.82,25564.67,1521,59319,64,512,0,0,193309.13,583881536,438392320,0
CPS1,0,28,12,0,0,1,0,23569.98,21926.08,25564.67,784,21952,144,1728,0,0,282839.75,555544000,480752992,0
CPS1,0,40,12,0,0,1,0,25862.32,25243.551,23653.971,1600,64000,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,38,7,0,0,1,1,22306.25,18866.42,22192.5,1444,54872,49,343,0,0,156143.75,497568800,355941792,0
CPS1,0,16,10,0,0,0,1,0,520.98389,9925.8887,256,4096,100,1000,1,0,0,0,271424.22,0
CPS1,0,43,12,0,0,1,0,0,0,0,1849,79507,144,1728,1,1,0,0,0,0
CPS1,0,49,12,0,0,1,0,24812.15,23202.58,21153.66,2401,117649,144,1728,0,0,297745.81,615642816,538359744,0
CPS1,0,28,14,0,0,0,0,19316.41,18626.52,20002.51,784,21952,196,2744,0,0,270429.75,373123712,346947232,0
CPS1,0,22,12,0,0,0,0,15341.06,14904.44,25564.67,484,10648,144,1728,0,0,184092.72,235348112,222142352,0
CPS1,0,39,12,0,0,1,0,7455.0098,8512.9844,9862.3467,1521,59319,144,1728,0,0,89460.117,55577172,72470904,0
CPS1,0,27,16,0,0,1,0,21062.119,24824.609,12514.87,729,19683,256,4096,0,0,336993.91,443612864,616261248,0
CPS1,0,21,12,0,0,0,0,15658.46,8115.5322,15937.28,441,9261,144,1728,0,0,187901.52,245187376,65861864,0
CPS1,0,48,11,0,0,1,1,25862.32,25243.551,23724.9,2304,110592,121,1331,0,0,284485.53,668859584,637236864,0
CPS1,0,30,12,0,0,1,0,25862.32,25243.551,25564.67,900,27000,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,20,12,0,0,1,0,11510.69,8185.355,10026.37,400,8000,144,1728,0,0,138128.28,132495992,67000036,0
CPS1,0,20,13,0,0,0,0,0,630.19348,13858.12,400,8000,169,2197,1,0,0,0,397143.81,0
CPS1,0,18,12,0,0,0,0,658.3136,1432.2581,0,324,5832,144,1728,0,0,7899.7632,433376.78,2051363.1,0
CPS1,0,23,12,0,1,0,0,5817.063,18105.529,8876.7041,529,12167,144,1728,0,0,69804.758,33838220,327810176,0
CPS1,0,33,12,0,0,1,0,18303.471,13875,12640.47,1089,35937,144,1728,0,0,219641.66,335017024,192515632,0
CPS1,0,31,12,0,0,1,0,21610.711,21537.58,25564.67,961,29791,144,1728,0,0,259328.53,467022816,463867360,0
CPS1,0,28,12,1,0,0,0,4700.2808,0,731.47467,784,21952,144,1728,0,1,56403.367,22092640,0,0
CPS1,0,30,14,0,0,0,0,0,0,0,900,27000,196,2744,1,1,0,0,0,0
CPS1,0,23,13,1,0,0,0,172.4155,272.129,582.2243,529,12167,169,2197,0,0,2241.4014,29727.104,74054.195,0
CPS1,0,38,12,0,0,1,0,10384.11,11637.1,15959.45,1444,54872,144,1728,0,0,124609.33,107829744,135422080,0
CPS1,0,37,12,1,0,1,0,18826.59,21573.391,18147.961,1369,50653,144,1728,0,0,225919.08,354440480,465411168,0
CPS1,0,16,10,0,0,0,1,658.3136,630.19348,5127.7109,256,4096,100,1000,0,0,6583.1357,433376.78,397143.81,0
CPS1,0,18,10,0,0,0,1,0,2474.2261,0,324,5832,100,1000,1,0,0,0,6121794.5,0
CPS1,0,47,9,0,0,1,1,19978.641,19203,23970.199,2209,103823,81,729,0,0,179807.77,399146080,368755200,0
CPS1,0,17,9,0,0,0,1,0,3992.4189,10248.03,289,4913,81,729,1,0,0,0,15939409,0
CPS1,0,35,12,1,0,1,0,17241.551,15717.24,18050.43,1225,42875,144,1728,0,0,206898.61,297271072,247031648,0
CPS1,0,19,7,0,1,0,1,1250.012,0,8199.9053,361,6859,49,343,0,1,8750.084,1562529.9,0,0
CPS1,0,36,9,1,0,1,1,18904.971,18938.029,10997.24,1296,46656,81,729,0,0,170144.73,357397920,358648960,0
CPS1,0,41,8,0,0,1,1,0,0,0,1681,68921,64,512,1,1,0,0,0,0
CPS1,0,54,12,0,0,1,0,0,0,0,2916,157464,144,1728,1,1,0,0,0,0
CPS1,0,51,18,0,0,1,0,25862.32,25243.551,25564.67,2601,132651,324,5832,0,0,465521.75,668859584,637236864,0
CPS1,0,55,15,0,0,1,0,25862.32,25243.551,25564.67,3025,166375,225,3375,0,0,387934.81,668859584,637236864,0
CPS1,0,29,16,0,0,1,0,1657.54,5129.2739,8808.7275,841,24389,256,4096,0,0,26520.641,2747439,26309452,0
CPS1,0,46,16,0,0,1,0,25862.32,25243.551,25564.67,2116,97336,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,30,14,0,0,1,0,25862.32,25243.551,25564.67,900,27000,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,28,14,1,0,1,0,23039.02,22575.971,23093.91,784,21952,196,2744,0,0,322546.28,530796416,509674464,0
